map_id,map_name,handle,name,display_url,level,vocation,max_hp,max_mp,speed,attack,defense,command_label,damage_defense_type,queue_index_team,queue_index_enemy,source,encounter_handles
159,狮虎窟_2,3309621687155655,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,205,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=7, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim",
159,狮虎窟_2,3311621687156296,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,205,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=7, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim",
159,狮虎窟_2,3313621687156409,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,266,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=265.500; baseline attack=257; local policy, not an original-server Attack claim",
159,狮虎窟_2,3315621687157919,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,266,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=265.500; baseline attack=257; local policy, not an original-server Attack claim",
160,狮虎窟_3,3822621817511562,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,229,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=228.500; baseline attack=221; local policy, not an original-server Attack claim",
160,狮虎窟_3,3824621817512450,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,229,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=228.500; baseline attack=221; local policy, not an original-server Attack claim",
160,狮虎窟_3,3826621817513876,盘狮怪,monstermap/whorllion.swf,25,战士+,2600,384,130,251,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-163-8088622782646450;visible-163-8090622782647529;visible-163-8092622782648950;visible-166-1959622577208401;visible-166-1961622577209280; baseline attack=242; local policy, not an original-server Attack claim",
161,狮虎窟_4,9325621886740100,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,0,普通攻击,physical,1,4,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim",9325621886740100;9327621886741599
161,狮虎窟_4,9327621886741599,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,0,普通攻击,physical,1,4,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim",9325621886740100;9327621886741599
161,狮虎窟_4,9329621886741609,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,0,普通攻击,physical,1,4,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim",9329621886741609;9331621886742375
161,狮虎窟_4,9331621886742375,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,0,普通攻击,physical,1,4,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim",9329621886741609;9331621886742375
161,狮虎窟_4,9333621886743795,蛮虎队长,monstermap/powertiger.swf,28,战士+,3500,600,130,234,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=234.000; baseline attack=226; local policy, not an original-server Attack claim",
162,狮虎窟_5,5697622889787853,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim",
162,狮虎窟_5,5699622889788202,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim",
162,狮虎窟_5,5701622889789230,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim",
162,狮虎窟_5,5703622889791824,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim",
163,狮虎窟_6,8088622782646450,盘狮怪,monstermap/whorllion.swf,26,战士+,2800,400,130,249,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=248.500; baseline attack=240; local policy, not an original-server Attack claim",8088622782646450;8090622782647529
163,狮虎窟_6,8090622782647529,盘狮怪,monstermap/whorllion.swf,26,战士+,2800,400,130,249,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=248.500; baseline attack=240; local policy, not an original-server Attack claim",8088622782646450;8090622782647529
163,狮虎窟_6,8092622782648950,盘狮怪,monstermap/whorllion.swf,26,战士+,2800,400,130,249,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=248.500; baseline attack=240; local policy, not an original-server Attack claim",
163,狮虎窟_6,8094622782649492,盘狮队长,monstermap/whorllion.swf,26,战士+,3300,440,130,246,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=245.500; baseline attack=237; local policy, not an original-server Attack claim",
164,狮虎窟_7,7283622130690284,黑影,monstermap/blackshadow.swf,27,游侠+,2750,724,130,205,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=12, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim",
164,狮虎窟_7,7285622130691644,黑影,monstermap/blackshadow.swf,27,游侠+,2750,724,130,205,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=12, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim",
164,狮虎窟_7,7287622130692195,黑影,monstermap/blackshadow.swf,27,游侠+,2750,724,130,205,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=12, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim",
165,狮虎窟_8,3850623006742112,黑影,monstermap/blackshadow.swf,26,游侠+,2500,724,130,227,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=226.500; baseline attack=219; local policy, not an original-server Attack claim",
165,狮虎窟_8,3852623006743553,黑影,monstermap/blackshadow.swf,26,游侠+,2500,724,130,227,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=226.500; baseline attack=219; local policy, not an original-server Attack claim",
165,狮虎窟_8,3854623006744837,黑影,monstermap/blackshadow.swf,26,游侠+,2500,724,130,227,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=226.500; baseline attack=219; local policy, not an original-server Attack claim",
165,狮虎窟_8,3856623006745359,黑影队长,monstermap/blackshadow.swf,26,游侠+,3000,760,130,243,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=242.500; baseline attack=234; local policy, not an original-server Attack claim",
166,狮虎窟_9,1957622577207441,蛮虎怪,monstermap/powertiger.swf,27,战士+,3200,600,130,254,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=253.500; baseline attack=245; local policy, not an original-server Attack claim",
166,狮虎窟_9,1959622577208401,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,226,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim",1959622577208401;1961622577209280
166,狮虎窟_9,1961622577209280,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,226,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim",1959622577208401;1961622577209280
167,狮虎窟_10,7542622260835182,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,230,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=230.000; baseline attack=222; local policy, not an original-server Attack claim",7542622260835182;7544622260836750
167,狮虎窟_10,7544622260836750,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,230,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=230.000; baseline attack=222; local policy, not an original-server Attack claim",7542622260835182;7544622260836750
167,狮虎窟_10,7546622260836700,蛮虎怪,monstermap/powertiger.swf,27,战士+,3200,600,130,223,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=223.250; baseline attack=216; local policy, not an original-server Attack claim",7546622260836700;7548622260837633;7550622260838906
167,狮虎窟_10,7548622260837633,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,230,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=230.000; baseline attack=222; local policy, not an original-server Attack claim",7546622260836700;7548622260837633;7550622260838906
167,狮虎窟_10,7550622260838906,蚩颅王,monstermap/chiluking.swf,30,战士++,6000,600,130,267,0,普通攻击,physical,1,4,"local half-defense full rerun: same defense type inherited ratio from visible-179-7655309792053800;visible-179-7657309792054436;visible-179-7659309792055843;visible-179-7661309792056337;visible-180-7409309986903451; baseline attack=257; local policy, not an original-server Attack claim",7546622260836700;7548622260837633;7550622260838906
171,沼泽_9,7893833328746190,百年虫精,monstermap/wocmon.swf,30,术士++,8000,1500,180,210,0,法术普通攻击,magic,1,4,"local half-defense full rerun: same defense type inherited ratio from visible-186-6375311593668581;visible-186-6377311593669524;visible-186-9621310624912921;wild-196-yaozhisen-robothyun-lv34;wild-201-yaozhisen-robothyun-lv34; baseline attack=202; local policy, not an original-server Attack claim",7893833328746190;7895833328747103;7897833328748728;7899833328749140
171,沼泽_9,7895833328747103,被控制的民兵,monstermap/militia.swf,30,游侠+,1800,600,180,228,50,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=8, resolved p50=227.500; map171 劈山棍法 Lv5 unit-roll defense candidates=37|63, resolved p50=50, n=2; local policy, not an original-server Defense claim",7893833328746190;7895833328747103;7897833328748728;7899833328749140
171,沼泽_9,7897833328748728,被控制的民兵,monstermap/militia.swf,30,战士+,2000,500,180,236,117,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=14, resolved p50=236.000; map171 劈山棍法 Lv5 warrior-group unit-roll defense candidates=129|105, resolved p50=117, n=2; identical captured warrior profile; local policy, not an original-server Defense claim",7893833328746190;7895833328747103;7897833328748728;7899833328749140
171,沼泽_9,7899833328749140,被控制的民兵,monstermap/militia.swf,30,战士+,2000,500,180,236,117,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=14, resolved p50=236.000; map171 劈山棍法 Lv5 warrior-group unit-roll defense candidates=129|105, resolved p50=117, n=2; identical captured warrior profile; local policy, not an original-server Defense claim",7893833328746190;7895833328747103;7897833328748728;7899833328749140
203,雷兽神坛,4264636384163425,熊鹿,monstermap/beardeer.swf,40,术士++,20000,3102,130,313,0,法术普通攻击,magic,1,4,"local half-defense full rerun: same defense type inherited ratio from wild-216-caoba-glassss-lv40;wild-222-caoba-glassss-lv42;visible-203-4266636384163669;visible-203-4268636384164547;visible-203-4270636384165790; baseline attack=302; local policy, not an original-server Attack claim",4264636384163425;4266636384163669;4268636384164547;4270636384165790
203,雷兽神坛,4266636384163669,机木玄师,monstermap/robothyun.swf,35,术士+,2200,860,130,226,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim",4264636384163425;4266636384163669;4268636384164547;4270636384165790
203,雷兽神坛,4268636384164547,机木玄师,monstermap/robothyun.swf,35,术士+,2200,860,130,226,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim",4264636384163425;4266636384163669;4268636384164547;4270636384165790
203,雷兽神坛,4270636384165790,机木玄师,monstermap/robothyun.swf,35,术士+,2200,860,130,226,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim",4264636384163425;4266636384163669;4268636384164547;4270636384165790
