actor_key,label,duration_ms,travel_ms,reaction_ms,source_sha256
monsterbox/goldcayman.swf,useItem,1000,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,duck,322,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,def,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,fall,358,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,yun,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,playit,179,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,die,358,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,nomalAtk,1929,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,escapeReady,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,escapeSuccess,608,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/greenmantis.swf,battleStand,27679,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,beAttack_0,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,beAttack_1,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,move,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,back,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,loadact,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,useItem,1000,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,duck,322,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,def,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,fall,465,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,yun,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,playit,179,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,die,465,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,nomalAtk,1072,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,escapeReady,215,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/greenmantis.swf,escapeSuccess,608,430,465,e669988f4a5e74580d7c24d321755bf923353aaf73db96a9ac7d9810cf2cabbe
monsterbox/graywolf.swf,battleStand,643,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,beAttack_0,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,beAttack_1,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,move,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,back,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,loadact,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,useItem,858,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,duck,322,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,def,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,fall,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,throw,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,yun,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,playit,179,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,die,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,nomalAtk,1250,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,escapeReady,215,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/graywolf.swf,escapeSuccess,500,430,215,6f40b4262a5d4378434d525fb69d062d4935d285544e3216d17e2cf963a13280
monsterbox/huayao.swf,battleStand,822,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,beAttack_0,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,beAttack_1,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,move,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,back,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,loadact,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,useItem,465,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,duck,322,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,def,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,fall,465,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,throw,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,yun,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,playit,179,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,die,465,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,nomalAtk,1143,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,escapeReady,215,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/huayao.swf,escapeSuccess,608,430,465,832624edd74fc6ac6a8e551f61719da2bd9ef7113c7c2ef5af8f237edd085edd
monsterbox/incantationshaman.swf,battleStand,1786,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,beAttack_0,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,beAttack_1,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,move,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,back,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,loadact,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,useItem,1000,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,duck,322,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,def,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,fall,536,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,yun,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,playit,179,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,die,536,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,nomalAtk,2072,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,escapeReady,215,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/incantationshaman.swf,escapeSuccess,608,430,536,9fc41d921db49d103f35a10142e09f6a7f0642b5639fd9fefd5ad1f14af5d8d0
monsterbox/jdby.swf,battleStand,1179,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,beAttack_0,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,beAttack_1,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,move,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,back,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,loadact,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,useItem,1036,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,duck,322,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,def,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,fall,679,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,throw,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,yun,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,playit,179,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,die,679,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,nomalAtk,1393,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,escapeReady,215,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jdby.swf,escapeSuccess,608,430,679,963b3c67bf13d6e65e41fbea500a37f2c6d17c44ead24155d8dfe826a27963f3
monsterbox/jumpboo.swf,battleStand,45000,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,beAttack_0,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,beAttack_1,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,move,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,back,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,loadact,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,useItem,1000,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,duck,322,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,def,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,fall,679,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,throw,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,yun,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,playit,179,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,die,679,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,nomalAtk,2036,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,a2,1643,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,escapeReady,215,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/jumpboo.swf,escapeSuccess,608,430,679,32250c5d9b121683b72ed1b6f65bcef0ca4139c0fd728abf08528b4a40f3872b
monsterbox/kinfemantis.swf,battleStand,1286,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,beAttack_0,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,beAttack_1,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,move,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,back,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,loadact,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,useItem,1000,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,duck,322,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,def,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,fall,500,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,yun,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,playit,179,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,die,500,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,nomalAtk,1215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,escapeReady,215,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kinfemantis.swf,escapeSuccess,608,430,500,20e276c1338b997a6d4642a43ee0f3bedda3d61a3c0ba26a1d2aabc7b26aa107
monsterbox/kongfupanda.swf,battleStand,1334,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,beAttack_0,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,beAttack_1,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,move,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,back,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,loadact,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,useItem,934,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,duck,300,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,def,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,fall,500,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,yun,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,playit,167,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,die,500,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,nomalAtk,2167,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,escapeReady,200,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/kongfupanda.swf,escapeSuccess,567,400,500,0719b8439524118690dacd2c38237cec846888abc0dc26093a8878680cf3321a
monsterbox/largerock.swf,battleStand,1822,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,beAttack_0,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,beAttack_1,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,move,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,back,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,loadact,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,useItem,1000,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,duck,322,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,def,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,fall,1429,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,throw,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,yun,750,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,playit,179,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,die,1429,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,nomalAtk,1608,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,escapeReady,215,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/largerock.swf,escapeSuccess,608,430,1429,12736f25d20903dde62f7c9d99c2accb10831aadbdecb7bfd0bbef24edbf87f3
monsterbox/lilghost.swf,battleStand,1358,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,beAttack_0,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,beAttack_1,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,move,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,back,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,loadact,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,useItem,1072,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,duck,322,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,def,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,fall,536,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,throw,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,yun,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,playit,179,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,die,536,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,nomalAtk,1036,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,escapeReady,215,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/lilghost.swf,escapeSuccess,608,430,536,3ef186b2309f5783b9bd85300d90a47350fd577a950a7d790fed42b109419814
monsterbox/magicpanda.swf,battleStand,1429,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,beAttack_0,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,beAttack_1,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,move,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,back,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,loadact,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,useItem,1000,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,duck,322,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,def,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,fall,536,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,yun,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,playit,179,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,die,536,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,nomalAtk,2358,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,escapeReady,215,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicpanda.swf,escapeSuccess,608,430,536,25521657f9e52f241c96830edd3d8e535817bdf798edb0d05b0eb3c88e494a9a
monsterbox/magicrockman.swf,battleStand,2108,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,beAttack_0,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,beAttack_1,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,move,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,back,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,loadact,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,useItem,1000,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,duck,322,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,def,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,fall,608,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,throw,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
monsterbox/magicrockman.swf,yun,215,430,608,c1a2c4c672dd17fc89fbb6ca3af6e8d64e7f2e7024e09e376393d680f4deaeeb
