"status","confidence","icon","name","item_type","category","max_stack","asset_family","price","description","evidence_sources","notes","quality_color","quality_color_evidence","required_level","required_vocation","required_prestige","required_crime","socket_capacity","phy_atk","mgc_atk","phy_def","mgc_def","max_hp","max_mp","hit","dodge","crit","move","strength","intelligence","agility","constitution","luck","captured_instance_attributes","captured_instance_bonus_attributes","special_effects","refinement_rules","property_parse_status","restore_hp","restore_mp","max_socket_count","captured_socket_count","equipment_attributes","refinement_steps","equipment_effect_text","refinement_parse_status","runtime_availability","captured_metadata","sell_price","equipment_notice","equipment_subtype","flavor_text"
"packet_confirmed","high","1168.png","长虹落日.首","equip","护具·头部","1","sitem_ezhj","530","f_i_长虹落日.首^c156c7&23@凿孔上限 9 格&24@护具·头部&25@1&21@60&30@50000&3@25&4@43&13@20&14@25&15@20&16@20&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
[精炼+3] 每升一级 封印抗性+1%
<font color='#00cc00'>特殊效果:
封印抗性:+10%</font>
<font color='#00cc00'>毒抗性:+5%</font>
<font color='#00cc00'>混乱抗性:+10%</font>
&103@0&104@0&105@&107@&108@530","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","60","","50000","","","","","25","43","","","","","","","20","25","20","20","","","","封印抗性:+10%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
[精炼+3] 每升一级 封印抗性+1%
<font color='#00cc00'>特殊效果:
封印抗性:+10%</font>
<font color='#00cc00'>毒抗性:+5%</font>
<font color='#00cc00'>混乱抗性:+10%</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""25"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""4"",""name"":""魔法防御"",""value"":""43"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""13"",""name"":""力量"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""25"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""4"",""name"":""魔法防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 魔法防御+2""},{""level"":3,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":"""",""name"":""封印抗性"",""amount"":1,""unit"":""percent""}],""sourceText"":""[精炼+3] 每升一级 封印抗性+1%""}]","特殊效果:
封印抗性:+10%
毒抗性:+5%
混乱抗性:+10%","parsed","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""1168.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19084,""command"":50024},""iconConflict"":false}","530","凿孔上限 9 格","",""
"packet_confirmed","high","812.png","风雷金隼.肩","equip","护具·肩部","1","sitem_ezhj","500","f_i_风雷金隼.肩^c156c7&23@凿孔上限 9 格&24@护具·肩部&25@1&21@30&30@30000&3@21&13@12&14@10&15@12&16@8&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%</font>&103@0&104@0&105@&107@&108@500","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","30","","30000","","","","","21","","","","","","","","12","10","12","8","","","","毒抗性:+5%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""21"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""13"",""name"":""力量"",""value"":""12"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""10"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""12"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""8"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""}]","特殊效果:
毒抗性:+5%","parsed","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""812.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19071,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","810.png","风雷金隼.腕","equip","护具·护腕","1","sitem_ezhj","500","f_i_风雷金隼.腕^c156c7&23@凿孔上限 9 格&24@护具·护腕&25@1&21@30&30@30000&3@21&4@7&13@12&14@8&15@13&16@8&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%</font>&103@0&104@0&105@&107@&108@500","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","30","","30000","","","","","21","7","","","","","","","12","8","13","8","","","","毒抗性:+5%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""21"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""4"",""name"":""魔法防御"",""value"":""7"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""13"",""name"":""力量"",""value"":""12"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""8"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""13"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""8"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""4"",""name"":""魔法防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 魔法防御+2""}]","特殊效果:
毒抗性:+5%","parsed","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""810.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19076,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","811.png","风雷金隼.腰","equip","护具·腰部","1","sitem_ezhj","500","f_i_风雷金隼.腰^c156c7&23@凿孔上限 9 格&24@护具·腰部&25@1&21@30&30@30000&3@18&13@8&14@6&15@8&16@7&17@4&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+10%</font>
<font color='#00cc00'>[精炼+6] 麻痹抗性+15%(以后每级递增 2%)</font>&103@0&104@0&105@&107@&108@500","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","30","","30000","","","","","18","","","","","","","","8","6","8","7","4","","","毒抗性:+10%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+10%</font>
<font color='#00cc00'>[精炼+6] 麻痹抗性+15%(以后每级递增 2%)</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""18"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""13"",""name"":""力量"",""value"":""8"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""6"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""8"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""7"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""17"",""name"":""幸运"",""value"":""4"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""},{""level"":6,""syntax"":""classic"",""kind"":""text_only"",""effects"":[],""sourceText"":""[精炼+6] 麻痹抗性+15%(以后每级递增 2%)</font>""}]","特殊效果:
毒抗性:+10%","partial","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""811.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19074,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","809.png","风雷金隼.腿","equip","护具·腿","1","sitem_ezhj","500","f_i_风雷金隼.腿^c156c7&23@凿孔上限 9 格&24@护具·腿&25@1&21@30&30@30000&3@33&4@11&14@10&15@13&16@10&17@11&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+15%</font>&103@0&104@0&105@&107@&108@500","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","30","","30000","","","","","33","11","","","","","","","","10","13","10","11","","","毒抗性:+15%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+15%</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""33"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""4"",""name"":""魔法防御"",""value"":""11"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""10"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""13"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""10"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""17"",""name"":""幸运"",""value"":""11"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""4"",""name"":""魔法防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 魔法防御+2""}]","特殊效果:
毒抗性:+15%","parsed","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""809.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19073,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","813.png","风雷金隼.足","equip","护具·足部","1","sitem_ezhj","500","f_i_风雷金隼.足^c156c7&23@凿孔上限 9 格&24@护具·足部&25@1&21@30&30@30000&3@22&14@6&15@12&16@8&17@9&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%
[精炼+6] 移动力+15(以后每级递增1)</font>&103@0&104@0&105@&107@&108@500","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","30","","30000","","","","","22","","","","","","","","","6","12","8","9","","","毒抗性:+5%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%
[精炼+6] 移动力+15(以后每级递增1)</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""22"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""6"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""12"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""8"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""17"",""name"":""幸运"",""value"":""9"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""},{""level"":6,""syntax"":""classic"",""kind"":""text_only"",""effects"":[],""sourceText"":""[精炼+6] 移动力+15(以后每级递增1)</font>""}]","特殊效果:
毒抗性:+5%","partial","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""813.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19075,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","807.png","风雷金隼.躯","equip","护具·躯干","1","sitem_ezhj","500","f_i_风雷金隼.躯^c156c7&23@凿孔上限 9 格&24@护具·躯干&25@1&21@30&30@30000&3@38&4@12&13@12&14@10&15@12&16@14&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+15%</font>
<font color='#00cc00'>[精炼+6] 被敌人爆击后有20%(以后每级增加1%)的机率获得：回避提升(2%~5% 3回合)</font>&103@0&104@0&105@&107@&108@500","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","30","","30000","","","","","38","12","","","","","","","12","10","12","14","","","","毒抗性:+15%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+15%</font>
<font color='#00cc00'>[精炼+6] 被敌人爆击后有20%(以后每级增加1%)的机率获得：回避提升(2%~5% 3回合)</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""38"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""4"",""name"":""魔法防御"",""value"":""12"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""13"",""name"":""力量"",""value"":""12"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""10"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""12"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""14"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""4"",""name"":""魔法防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 魔法防御+2""},{""level"":6,""syntax"":""classic"",""kind"":""text_only"",""effects"":[],""sourceText"":""[精炼+6] 被敌人爆击后有20%(以后每级增加1%)的机率获得：回避提升(2%~5% 3回合)</font>""}]","特殊效果:
毒抗性:+15%","partial","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""807.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19072,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","808.png","风雷金隼.首","equip","护具·头部","1","sitem_ezhj","500","f_i_风雷金隼.首^c156c7&23@凿孔上限 9 格&24@护具·头部&25@1&21@30&30@30000&3@28&4@10&13@13&14@13&15@20&16@10&27@sitem_ezhj&19@精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%</font>
<font color='#00cc00'>[精炼+6] 被敌人击中后有3%(以后每级递增1%)机率获得2枚魂</font>&103@0&104@0&105@&107@&108@500","packet:sale","promoted_20260712_new_scan kind=strong_sale","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin","30","","30000","","","","","28","10","","","","","","","13","13","20","10","","","","毒抗性:+5%","精炼潜质:
[精炼+1] 每升一级 物理防御+2
[精炼+1] 每升一级 魔法防御+2
<font color='#00cc00'>特殊效果:
毒抗性:+5%</font>
<font color='#00cc00'>[精炼+6] 被敌人击中后有3%(以后每级递增1%)机率获得2枚魂</font>","template_static","","","9","","[{""code"":""3"",""name"":""物理防御"",""value"":""28"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""4"",""name"":""魔法防御"",""value"":""10"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""13"",""name"":""力量"",""value"":""13"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""13"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""15"",""name"":""敏捷"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""10"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""4"",""name"":""魔法防御"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 魔法防御+2""},{""level"":6,""syntax"":""classic"",""kind"":""text_only"",""effects"":[],""sourceText"":""[精炼+6] 被敌人击中后有3%(以后每级递增1%)机率获得2枚魂</font>""}]","特殊效果:
毒抗性:+5%","partial","","{""profiles"":[""desktop""],""contexts"":[""sale""],""icons"":[""808.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[4],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260804_203749_472_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""e06cd5f8702a115076ddb088e73c4c48463e68fd8f842700c4b38d795a9be510"",""packet"":19070,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","585.png","中国风","equip","幻·时装","1","sitem_ezhj","0","f_i_中国风^5bc46d&24@幻·时装&25@1&20@具有强烈中国风格的服饰。&27@sitem_ezhj&103@0&104@0&105@&107@&108@0","packet:sale","promoted_20260712_fashion mall=2 auction=0","5bc46d","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260712_172043_130_auto_move_session/conn_0002/server-to-client-0001.bin","","","","","","","","","","","","","","","","","","","","","","","","","template_static","","","","","[]","[]","","none","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item""],""icons"":[""585.png""],""equipmentSlots"":[""11""],""refinementLevels"":[0],""itemLevels"":[1,2],""descriptionVariants"":2,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260722_233347_541_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""8e244c0adb572266327bc96be2856f2f04d38a6d5343687cee0e5b29bdb89431"",""packet"":130539,""command"":50014},""iconConflict"":false}","0","","","具有强烈中国风格的服饰。"
"packet_confirmed","high","954.png","侍魂套装","equip","幻·时装","1","sitem_ezhj","0","f_i_侍魂套装^c156c7&24@幻·时装&25@1&9@50&13@30&16@30&19@男性：化身为霸王丸
女性：化身为娜可露露&20@经典的格斗游戏《侍魂》中的装扮。
<font color='#ffff00'>注:【12天时限】<\/font>&27@sitem_ezhj&103@0&104@1784833914295&105@&107@&108@0","packet:sale","promoted_20260712_fashion mall=2 auction=0","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260712_172043_130_auto_move_session/conn_0002/server-to-client-0001.bin","","","","","","","","","","","","50","","","","30","","","30","","","","","男性：化身为霸王丸
女性：化身为娜可露露","template_static","","","","","[{""code"":""9"",""name"":""命中"",""value"":""50"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""13"",""name"":""力量"",""value"":""30"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""30"",""unit"":""flat"",""capturedBonus"":""""}]","[]","男性：化身为霸王丸
女性：化身为娜可露露","none","","{""profiles"":[""desktop""],""contexts"":[""role_item""],""icons"":[""954.png""],""equipmentSlots"":[""11""],""refinementLevels"":[0],""itemLevels"":[4],""descriptionVariants"":7,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260817_235726_091_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""a6692ae3e47ced38844500ee5829352d4f4d022b6cdbfc56ed7d4e427a38e81f"",""packet"":429843,""command"":50014},""iconConflict"":false}","0","","","经典的格斗游戏《侍魂》中的装扮。
<font color='#ffff00'>注:【12天时限】<\/font>"
"packet_confirmed","high","1132.png","兔年呈祥","equip","幻·时装","1","sitem_ezhj","0","f_i_兔年呈祥^c156c7&24@幻·时装&25@1&5@300&14@30&17@30&20@兔年呈祥，本命年的最佳装饰。
<font color='#ffff00'>注:【12天时限】<\/font>&27@sitem_ezhj&103@0&104@1784833915421&105@&107@&108@0","packet:sale","promoted_20260712_fashion mall=2 auction=0","c156c7","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260712_172043_130_auto_move_session/conn_0002/server-to-client-0001.bin","","","","","","","","","","300","","","","","","","30","","","30","","","","","template_static","","","","","[{""code"":""5"",""name"":""气力上限"",""value"":""300"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""14"",""name"":""智力"",""value"":""30"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""17"",""name"":""幸运"",""value"":""30"",""unit"":""flat"",""capturedBonus"":""""}]","[]","","none","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item""],""icons"":[""1132.png""],""equipmentSlots"":[""11""],""refinementLevels"":[0],""itemLevels"":[1,4],""descriptionVariants"":25,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260831_150636_920_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""27f6a87361d31f32d44ee8988996a1eb29af7f7610f0c2b1985d443ea9fb1637"",""packet"":95,""command"":50014},""iconConflict"":false}","0","","","兔年呈祥，本命年的最佳装饰。
<font color='#ffff00'>注:【12天时限】<\/font>"
"packet_confirmed","high","1287.png","功夫熊猫","equip","幻·时装","1","sitem_ezhj","0","f_i_功夫熊猫^00ccff&24@幻·时装&25@1&13@20&17@20&19@【注：7天时限】&20@《功夫熊猫》里的经典造型&27@sitem_ezhj&103@0&104@1784401914295&105@&107@&108@0","packet:sale","promoted_20260712_fashion mall=2 auction=0","00ccff","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260712_172043_130_auto_move_session/conn_0002/server-to-client-0001.bin","","","","","","","","","","","","","","","","20","","","","20","","","","【注：7天时限】","template_static","","","","","[{""code"":""13"",""name"":""力量"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""17"",""name"":""幸运"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""}]","[]","【注：7天时限】","none","","{""profiles"":[""desktop""],""contexts"":[""role_item""],""icons"":[""1287.png""],""equipmentSlots"":[""11""],""refinementLevels"":[0],""itemLevels"":[3],""descriptionVariants"":1,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260816_231140_521_auto_move_session/conn_0002/server-to-client-0001.bin"",""sha256"":""703f3101c256aa6f82e9058c3d6cff97a11f9839cdf8d1ec1866aebac213e82c"",""packet"":350087,""command"":50014},""iconConflict"":false}","0","","","《功夫熊猫》里的经典造型"
"packet_confirmed","high","1239.png","叛逆的鲁鲁修","equip","幻·时装","1","sitem_ezhj","0","f_i_叛逆的鲁鲁修^00ccff&24@幻·时装&25@1&3@20&4@20&19@【注：7天时限】&20@动漫《叛逆的鲁鲁修》的经典服饰。&27@sitem_ezhj&103@0&104@1779629947218&105@&107@&108@0","packet:sale","promoted_20260712_fashion mall=18 auction=0","00ccff","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260517_184742_475_conn_0002/server-to-client.bin","","","","","","","","20","20","","","","","","","","","","","","","","","【注：7天时限】","template_static","","","","","[{""code"":""3"",""name"":""物理防御"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""4"",""name"":""魔法防御"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""}]","[]","【注：7天时限】","none","","","0","","","动漫《叛逆的鲁鲁修》的经典服饰。"
