monster_id,source_kind,map_id,map_name,handle,name,display_url,level,vocation,max_hp,max_mp,speed,attack,attack_min,attack_max,sweepspear_attack_min,sweepspear_attack_max,defense,mgc_defense,command_label,damage_defense_type,queue_index_team,queue_index_enemy,encounter_handles,source
visible-151-3481685591197274,visible,151,黄风寨_6,3481685591197274,蛮族刀客,monstermap/barbarianweapons.swf,14,战士,550,280,130,155,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-148-1060685893848234;visible-148-1062685893848980;visible-148-1068685893850410;visible-148-1070685893851339;visible-149-3206685759634939; baseline attack=149; local policy, not an original-server Attack claim"
visible-151-3483685591198699,visible,151,黄风寨_6,3483685591198699,蛮族弓手,monstermap/barbarianbowman.swf,15,游侠,530,364,130,174,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-149-3214685759637760;visible-149-3216685759637116;visible-149-3220685759639165;visible-150-7626685662869779;visible-150-7628685662869126; baseline attack=168; local policy, not an original-server Attack claim"
visible-151-3485685591198493,visible,151,黄风寨_6,3485685591198493,蛮族弓手,monstermap/barbarianbowman.swf,15,游侠,530,364,130,174,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-149-3214685759637760;visible-149-3216685759637116;visible-149-3220685759639165;visible-150-7626685662869779;visible-150-7628685662869126; baseline attack=168; local policy, not an original-server Attack claim"
visible-152-2200685534047114,visible,152,黄风寨_7,2200685534047114,蛮族刀客,monstermap/barbarianweapons.swf,14,战士,550,280,130,155,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-148-1060685893848234;visible-148-1062685893848980;visible-148-1068685893850410;visible-148-1070685893851339;visible-149-3206685759634939; baseline attack=149; local policy, not an original-server Attack claim"
visible-152-2400685534048391,visible,152,黄风寨_7,2400685534048391,蛮族刀客,monstermap/barbarianweapons.swf,14,战士,550,280,130,155,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-148-1060685893848234;visible-148-1062685893848980;visible-148-1068685893850410;visible-148-1070685893851339;visible-149-3206685759634939; baseline attack=149; local policy, not an original-server Attack claim"
visible-152-2600685534049446,visible,152,黄风寨_7,2600685534049446,蛮族刀客,monstermap/barbarianweapons.swf,14,战士,550,280,130,155,,,,,0,0,普通攻击,physical,1,4,2600685534049446;3000685534050820;2800685534050729,"local half-defense full rerun: same monster family inherited ratio from visible-148-1060685893848234;visible-148-1062685893848980;visible-148-1068685893850410;visible-148-1070685893851339;visible-149-3206685759634939; baseline attack=149; local policy, not an original-server Attack claim"
visible-152-2800685534050729,visible,152,黄风寨_7,2800685534050729,蛮族弓手,monstermap/barbarianbowman.swf,15,游侠,530,364,130,174,,,,,0,0,普通攻击,physical,1,4,2600685534049446;3000685534050820;2800685534050729,"local half-defense full rerun: same monster family inherited ratio from visible-149-3214685759637760;visible-149-3216685759637116;visible-149-3220685759639165;visible-150-7626685662869779;visible-150-7628685662869126; baseline attack=168; local policy, not an original-server Attack claim"
visible-152-3000685534050820,visible,152,黄风寨_7,3000685534050820,蛮族弓手,monstermap/barbarianbowman.swf,15,游侠,530,364,130,174,,,,,0,0,普通攻击,physical,1,4,2600685534049446;3000685534050820;2800685534050729,"local half-defense full rerun: same monster family inherited ratio from visible-149-3214685759637760;visible-149-3216685759637116;visible-149-3220685759639165;visible-150-7626685662869779;visible-150-7628685662869126; baseline attack=168; local policy, not an original-server Attack claim"
visible-153-7486686002236449,visible,153,黄风寨_8,7486686002236449,蛮族弓手,monstermap/barbarianbowman.swf,16,游侠,560,360,130,149,,,,,0,0,普通攻击,physical,1,4,7486686002236449;7488686002237979,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=149.000; baseline attack=144; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=8; local policy, not an original-server Defense claim"
visible-153-7488686002237979,visible,153,黄风寨_8,7488686002237979,蛮族弓手,monstermap/barbarianbowman.swf,16,游侠,560,360,130,149,,,,,0,0,普通攻击,physical,1,4,7486686002236449;7488686002237979,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=149.000; baseline attack=144; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=8; local policy, not an original-server Defense claim"
visible-153-7490686002238200,visible,153,黄风寨_8,7490686002238200,蛮族弓手,monstermap/barbarianbowman.swf,16,游侠,560,360,130,149,,,,,0,0,普通攻击,physical,1,4,7490686002238200;7492686002238537,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=149.000; baseline attack=144; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=8; local policy, not an original-server Defense claim"
visible-153-7492686002238537,visible,153,黄风寨_8,7492686002238537,蛮族弓手,monstermap/barbarianbowman.swf,16,游侠,560,360,130,149,,,,,0,0,普通攻击,physical,1,4,7490686002238200;7492686002238537,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=149.000; baseline attack=144; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=8; local policy, not an original-server Defense claim"
visible-153-7494686002239485,visible,153,黄风寨_8,7494686002239485,咒巫师,monstermap/incantationshaman.swf,16,术士,500,550,130,208,,,,,0,0,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=207.500; baseline attack=200; local policy, not an original-server Attack claim"
visible-153-7496686002240421,visible,153,黄风寨_8,7496686002240421,咒巫师,monstermap/incantationshaman.swf,16,术士,500,550,130,208,,,,,0,0,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=207.500; baseline attack=200; local policy, not an original-server Attack claim"
visible-154-4401686309555513,visible,154,黄风寨_9,4401686309555513,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,,,,,0,0,普通攻击,physical,1,4,4401686309555513;4403686309556739,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=13; local policy, not an original-server Defense claim"
visible-154-4403686309556739,visible,154,黄风寨_9,4403686309556739,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,,,,,0,0,普通攻击,physical,1,4,4401686309555513;4403686309556739,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=13; local policy, not an original-server Defense claim"
visible-154-4405686309557261,visible,154,黄风寨_9,4405686309557261,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,,,,,0,0,普通攻击,physical,1,4,4405686309557261;4407686309558215,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=13; local policy, not an original-server Defense claim"
visible-154-4407686309558215,visible,154,黄风寨_9,4407686309558215,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,,,,,0,0,普通攻击,physical,1,4,4405686309557261;4407686309558215,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=13; local policy, not an original-server Defense claim"
visible-154-4409686309558350,visible,154,黄风寨_9,4409686309558350,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,547,350,130,129,,,,,0,4,普通攻击,physical,1,4,4409686309558350;4411686309559260,"local half-defense full rerun: same monster family inherited ratio from visible-156-1810686076568601;visible-156-1812686076568276;visible-156-1814686076569307;visible-156-1816686076570599;visible-157-7597686175728336; baseline attack=125; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=4, n=8; local policy, not an original-server Defense claim"
visible-154-4411686309559260,visible,154,黄风寨_9,4411686309559260,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,547,350,130,129,,,,,0,4,普通攻击,physical,1,4,4409686309558350;4411686309559260,"local half-defense full rerun: same monster family inherited ratio from visible-156-1810686076568601;visible-156-1812686076568276;visible-156-1814686076569307;visible-156-1816686076570599;visible-157-7597686175728336; baseline attack=125; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=4, n=8; local policy, not an original-server Defense claim"
visible-155-1800686416053680,visible,155,黄风寨_10,1800686416053680,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,,,,,0,0,普通攻击,physical,1,4,1800686416053680;2000686416054570,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=15; local policy, not an original-server Defense claim"
visible-155-2000686416054570,visible,155,黄风寨_10,2000686416054570,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,,,,,0,0,普通攻击,physical,1,4,1800686416053680;2000686416054570,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=15; local policy, not an original-server Defense claim"
visible-155-2200686416054601,visible,155,黄风寨_10,2200686416054601,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,,,,,0,0,普通攻击,physical,1,4,2200686416054601;2400686416055777,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=15; local policy, not an original-server Defense claim"
visible-155-2400686416055777,visible,155,黄风寨_10,2400686416055777,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,,,,,0,0,普通攻击,physical,1,4,2200686416054601;2400686416055777,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=15; local policy, not an original-server Defense claim"
visible-155-2600686416056495,visible,155,黄风寨_10,2600686416056495,黄风大寨主,monstermap/hfcastellan.swf,20,战士++,1500,564,130,182,,,,,0,0,普通攻击,physical,1,4,2800686416057704;2600686416056495,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=176; local policy, not an original-server Attack claim"
visible-155-2800686416057704,visible,155,黄风寨_10,2800686416057704,黄风寨夫人,monstermap/hflady.swf,20,游侠++,1200,704,130,168,,,,,0,0,普通攻击,physical,1,4,2800686416057704;2600686416056495,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=162; local policy, not an original-server Attack claim"
visible-156-1810686076568601,visible,156,黄风寨_11,1810686076568601,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,,,,,0,0,普通攻击,physical,1,4,1810686076568601;1812686076568276,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim"
visible-156-1812686076568276,visible,156,黄风寨_11,1812686076568276,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,,,,,0,0,普通攻击,physical,1,4,1810686076568601;1812686076568276,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim"
visible-156-1814686076569307,visible,156,黄风寨_11,1814686076569307,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,,,,,0,0,普通攻击,physical,1,4,1814686076569307;1816686076570599,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim"
visible-156-1816686076570599,visible,156,黄风寨_11,1816686076570599,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,,,,,0,0,普通攻击,physical,1,4,1814686076569307;1816686076570599,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim"
visible-156-1818686076571461,visible,156,黄风寨_11,1818686076571461,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,213,,,,,0,0,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=212.500; baseline attack=205; local policy, not an original-server Attack claim"
visible-156-1820686076572431,visible,156,黄风寨_11,1820686076572431,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,213,,,,,0,0,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=212.500; baseline attack=205; local policy, not an original-server Attack claim"
visible-156-1822686076573189,visible,156,黄风寨_11,1822686076573189,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,213,,,,,0,0,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=212.500; baseline attack=205; local policy, not an original-server Attack claim"
visible-157-7597686175728336,visible,157,黄风寨_12,7597686175728336,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,184,,,,,0,0,普通攻击,physical,1,4,7597686175728336;7599686175728881,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=183.750; baseline attack=178; local policy, not an original-server Attack claim"
visible-157-7599686175728881,visible,157,黄风寨_12,7599686175728881,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,184,,,,,0,0,普通攻击,physical,1,4,7597686175728336;7599686175728881,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=183.750; baseline attack=178; local policy, not an original-server Attack claim"
visible-157-7601686175729343,visible,157,黄风寨_12,7601686175729343,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,212,,,,,0,0,法术普通攻击,magic,1,4,7601686175729343;7603686175731981,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim"
visible-157-7603686175731981,visible,157,黄风寨_12,7603686175731981,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,212,,,,,0,0,法术普通攻击,magic,1,4,7601686175729343;7603686175731981,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim"
visible-157-7605686175731943,visible,157,黄风寨_12,7605686175731943,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,164,,,,,0,0,普通攻击,physical,1,4,7605686175731943;7607686175732966,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=163.500; baseline attack=158; local policy, not an original-server Attack claim"
visible-157-7607686175732966,visible,157,黄风寨_12,7607686175732966,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,164,,,,,0,0,普通攻击,physical,1,4,7605686175731943;7607686175732966,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=163.500; baseline attack=158; local policy, not an original-server Attack claim"
visible-64-8216674186649650,visible,64,飞仙洞_1,8216674186649650,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,148,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=147.500; baseline attack=143; local policy, not an original-server Attack claim"
visible-64-8218674186650741,visible,64,飞仙洞_1,8218674186650741,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,148,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=147.500; baseline attack=143; local policy, not an original-server Attack claim"
visible-65-4710674219611654,visible,65,飞仙洞_2,4710674219611654,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,125,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=124.500; baseline attack=120; local policy, not an original-server Attack claim"
visible-65-4730674219612608,visible,65,飞仙洞_2,4730674219612608,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,125,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=124.500; baseline attack=120; local policy, not an original-server Attack claim"
visible-66-2579674249044327,visible,66,飞仙洞_3,2579674249044327,蓝咒石怪,monstermap/bluemagicrock.swf,13,战士,573,224,130,147,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=146.500; baseline attack=142; local policy, not an original-server Attack claim"
visible-66-2581674249044878,visible,66,飞仙洞_3,2581674249044878,蓝咒石怪,monstermap/bluemagicrock.swf,13,战士,573,224,130,147,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=146.500; baseline attack=142; local policy, not an original-server Attack claim"
visible-66-2583674249045842,visible,66,飞仙洞_3,2583674249045842,蓝咒石怪,monstermap/bluemagicrock.swf,14,战士,586,294,130,147,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-66-2579674249044327;visible-66-2581674249044878;visible-64-8216674186649650;visible-64-8218674186650741;visible-65-4710674219611654; baseline attack=142; local policy, not an original-server Attack claim"
visible-67-5375674287331644,visible,67,飞仙洞_4,5375674287331644,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim"
visible-67-5377674287332736,visible,67,飞仙洞_4,5377674287332736,蓝咒石怪,monstermap/bluemagicrock.swf,14,战士,586,294,130,147,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-66-2579674249044327;visible-66-2581674249044878;visible-64-8216674186649650;visible-64-8218674186650741;visible-65-4710674219611654; baseline attack=142; local policy, not an original-server Attack claim"
visible-67-5379674287333653,visible,67,飞仙洞_4,5379674287333653,蓝咒石怪,monstermap/bluemagicrock.swf,14,战士,586,294,130,147,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-66-2579674249044327;visible-66-2581674249044878;visible-64-8216674186649650;visible-64-8218674186650741;visible-65-4710674219611654; baseline attack=142; local policy, not an original-server Attack claim"
visible-68-1509674533823464,visible,68,飞仙洞_5,1509674533823464,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim"
visible-68-1511674533825915,visible,68,飞仙洞_5,1511674533825915,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim"
visible-68-1513674533826981,visible,68,飞仙洞_5,1513674533826981,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim"
visible-68-1515674533827497,visible,68,飞仙洞_5,1515674533827497,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim"
visible-69-4255674575781235,visible,69,飞仙洞_6,4255674575781235,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,4261674575785819;4255674575781235,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim"
visible-69-4257674575782978,visible,69,飞仙洞_6,4257674575782978,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim"
visible-69-4259674575784252,visible,69,飞仙洞_6,4259674575784252,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim"
visible-69-4261674575785819,visible,69,飞仙洞_6,4261674575785819,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,,,,,0,0,普通攻击,physical,1,4,4261674575785819;4255674575781235,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim"
visible-71-1183674677329555,visible,71,飞仙洞_8,1183674677329555,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim"
visible-71-1185674677330655,visible,71,飞仙洞_8,1185674677330655,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim"
visible-71-1187674677331194,visible,71,飞仙洞_8,1187674677331194,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim"
visible-71-1189674677333369,visible,71,飞仙洞_8,1189674677333369,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim"
visible-71-1191674677334956,visible,71,飞仙洞_8,1191674677334956,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim"
visible-71-1193674677335390,visible,71,飞仙洞_8,1193674677335390,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim"
visible-72-5313674881098281,visible,72,飞仙洞_9,5313674881098281,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,186,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.000; baseline attack=180; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=5; local policy, not an original-server Defense claim"
visible-72-5315674881099944,visible,72,飞仙洞_9,5315674881099944,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,177,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=176.500; baseline attack=171; local policy, not an original-server Attack claim"
visible-72-5317674881101168,visible,72,飞仙洞_9,5317674881101168,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,186,,,,,0,0,普通攻击,physical,1,4,5319674881102907;5317674881101168;5321674881103452,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.000; baseline attack=180; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=5; local policy, not an original-server Defense claim"
visible-72-5319674881102907,visible,72,飞仙洞_9,5319674881102907,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,186,,,,,0,0,普通攻击,physical,1,4,5319674881102907;5317674881101168;5321674881103452,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.000; baseline attack=180; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=0, n=5; local policy, not an original-server Defense claim"
visible-72-5321674881103452,visible,72,飞仙洞_9,5321674881103452,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,177,,,,,0,0,普通攻击,physical,1,4,5319674881102907;5317674881101168;5321674881103452,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=176.500; baseline attack=171; local policy, not an original-server Attack claim"
visible-73-5579674739334441,visible,73,飞仙洞_10,5579674739334441,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim"
visible-73-5581674739336439,visible,73,飞仙洞_10,5581674739336439,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim"
visible-73-5583674739338294,visible,73,飞仙洞_10,5583674739338294,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim"
visible-73-5585674739340680,visible,73,飞仙洞_10,5585674739340680,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim"
visible-73-5587674739342989,visible,73,飞仙洞_10,5587674739342989,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,189,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim"
visible-73-5589674739343164,visible,73,飞仙洞_10,5589674739343164,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,189,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim"
visible-74-9031674933909671,visible,74,飞仙洞_11,9031674933909671,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,9031674933909671;9033674933911913,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=156.500; baseline attack=151; local policy, not an original-server Attack claim"
visible-74-9033674933911913,visible,74,飞仙洞_11,9033674933911913,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,,,,,0,0,普通攻击,physical,1,4,9031674933909671;9033674933911913,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=156.500; baseline attack=151; local policy, not an original-server Attack claim"
visible-74-9035674933912540,visible,74,飞仙洞_11,9035674933912540,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim"
